DateCodePK,Year,Month,Day,Season
DAT0048,2016,2016201610,201620161020161024,Autumn
DAT0049,2019,2019201902,201920190220190213,Winter
DAT0050,2018,2018201802,201820180220180214,Winter
DAT0051,2021,2021202110,202120211020211022,Autumn
DAT0052,2017,2017201710,201720171020171013,Autumn
DAT0053,2024,2024202405,202420240520240510,Spring
DAT0054,2019,2019201910,201920191020191002,Autumn
DAT0055,2018,2018201806,201820180620180607,Spring
DAT0056,2018,2018201806,201820180620180622,Summer
DAT0057,2018,2018201804,201820180420180423,Spring
DAT0058,2017,2017201703,201720170320170313,Winter
DAT0059,2019,2019201901,201920190120190110,Winter
DAT0060,2021,2021202104,202120210420210430,Spring
DAT0061,2020,2020202011,202020201120201112,Autumn
DAT0062,2019,2019201912,201920191220191213,Autumn
DAT0063,2020,2020202007,202020200720200724,Summer
DAT0064,2024,2024202406,202420240620240614,Spring
DAT0065,2021,2021202109,202120210920210910,Summer
DAT0066,2022,2022202206,202220220620220624,Summer
DAT0067,2020,2020202003,202020200320200315,Winter
DAT0068,2024,2024202402,202420240220240223,Winter
DAT0069,2020,2020202006,202020200620200624,Summer
DAT0070,2015,2015201511,201520151120151113,Autumn
DAT0071,2019,2019201912,201920191220191202,Autumn
DAT0072,2025,2025202502,202520250220250207,Winter
DAT0073,2024,2024202404,202420240420240405,Spring
DAT0074,2020,2020202005,202020200520200507,Spring
DAT0075,2025,2025202504,202520250420250404,Spring
DAT0076,2023,2023202307,202320230720230728,Summer
DAT0077,2024,2024202410,202420241020241018,Autumn
DAT0078,2017,2017201709,201720170920170910,Summer
DAT0079,2025,2025202505,202520250520250509,Spring
DAT0080,2024,2024202403,202420240320240306,Winter
DAT0081,2019,2019201903,201920190320190319,Winter
DAT0082,2020,2020202007,202020200720200716,Summer
DAT0083,2023,2023202309,202320230920230929,Autumn
DAT0084,2023,2023202305,202320230520230512,Spring
DAT0085,2018,2018201804,201820180420180426,Spring
DAT0086,2019,2019201910,201920191020191011,Autumn
DAT0087,2021,2021202105,202120210520210514,Spring
DAT0088,2021,2021202104,202120210420210422,Spring
DAT0089,2024,2024202402,202420240220240207,Winter
DAT0090,2019,2019201911,201920191120191129,Autumn
DAT0091,2018,2018201803,201820180320180308,Winter
DAT0092,2025,2025202505,202520250520250530,Spring
DAT0093,2024,2024202402,202420240220240216,Winter
DAT0094,2017,2017201710,201720171020171014,Autumn
DAT0095,2018,2018201810,201820181020181008,Autumn
DAT0096,2021,2021202104,202120210420210419,Spring
DAT0097,2021,2021202109,202120210920210901,Summer
DAT0098,2019,2019201901,201920190120190117,Winter
DAT0099,2022,2022202203,202220220320220304,Winter
DAT0100,2024,2024202410,202420241020241016,Autumn
DAT0101,2022,2022202203,202220220320220325,Spring
DAT0102,2022,2022202201,202220220120220131,Winter
DAT0103,2023,2023202302,202320230220230224,Winter
DAT0104,2022,2022202206,202220220620220610,Spring
DAT0105,2022,2022202211,202220221120221128,Autumn
DAT0106,2019,2019201911,201920191120191120,Autumn
DAT0107,2019,2019201906,201920190620190619,Spring
DAT0108,2017,2017201709,201720170920170918,Summer
DAT0109,2020,2020202005,202020200520200519,Spring
DAT0110,2020,2020202003,202020200320200314,Winter
DAT0111,2022,2022202210,202220221020221007,Autumn
DAT0112,2016,2016201608,201620160820160809,Summer
DAT0113,2021,2021202104,202120210420210401,Spring
DAT0114,2022,2022202207,202220220720220727,Summer
DAT0115,2016,2016201609,201620160920160916,Summer
DAT0116,2019,2019201904,201920190420190429,Spring
DAT0117,2017,2017201708,201720170820170814,Summer
DAT0118,2016,2016201602,201620160220160205,Winter
DAT0119,2019,2019201904,201920190420190410,Spring
DAT0120,2021,2021202112,202120211220211225,Winter
DAT0121,2022,2022202204,202220220420220407,Spring
DAT0122,2019,2019201903,201920190320190323,Spring
DAT0123,2019,2019201911,201920191120191108,Autumn
DAT0124,2018,2018201811,201820181120181130,Autumn
DAT0125,2019,2019201911,201920191120191115,Autumn
DAT0126,2020,2020202007,202020200720200731,Summer
DAT0127,2019,2019201905,201920190520190503,Spring
DAT0128,2018,2018201806,201820180620180608,Spring
DAT0129,2018,2018201802,201820180220180209,Winter
DAT0130,2017,2017201709,201720170920170926,Autumn
DAT0131,2022,2022202207,202220220720220715,Summer
DAT0132,2022,2022202209,202220220920220930,Autumn
DAT0133,2024,2024202412,202420241220241213,Autumn
DAT0134,2023,2023202303,202320230320230317,Winter
DAT0135,2018,2018201805,201820180520180517,Spring
DAT0136,2022,2022202209,202220220920220923,Autumn
DAT0137,2017,2017201710,201720171020171015,Autumn
DAT0138,2020,2020202004,202020200420200423,Spring
DAT0139,2023,2023202312,202320231220231215,Autumn
DAT0140,2020,2020202003,202020200320200320,Spring
DAT0141,2023,2023202309,202320230920230907,Summer
DAT0142,2019,2019201912,201920191220191207,Autumn
DAT0143,2020,2020202009,202020200920200908,Summer
DAT0144,2023,2023202310,202320231020231031,Autumn
DAT0145,2021,2021202104,202120210420210404,Spring
DAT0146,2023,2023202307,202320230720230703,Summer
DAT0147,2018,2018201804,201820180420180410,Spring
DAT0148,2016,2016201612,201620161220161224,Winter
DAT0149,2018,2018201810,201820181020181031,Autumn
DAT0150,2020,2020202010,202020201020201031,Autumn
DAT0151,2019,2019201907,201920190720190711,Summer
DAT0152,2020,2020202010,202020201020201003,Autumn
DAT0153,2018,2018201804,201820180420180401,Spring
DAT0154,2020,2020202009,202020200920200919,Summer
DAT0155,2023,2023202311,202320231120231117,Autumn
DAT0156,2016,2016201611,201620161120161117,Autumn
DAT0157,2021,2021202102,202120210220210218,Winter
DAT0158,2024,2024202409,202420240920240906,Summer
DAT0159,2019,2019201905,201920190520190530,Spring
DAT0160,2021,2021202101,202120210120210109,Winter
DAT0161,2016,2016201612,201620161220161213,Autumn
DAT0162,2015,2015201507,201520150720150725,Summer
DAT0163,2018,2018201804,201820180420180411,Spring
DAT0164,2018,2018201807,201820180720180722,Summer
DAT0165,2023,2023202301,202320230120230113,Winter
DAT0166,2020,2020202011,202020201120201126,Autumn
DAT0167,2020,2020202009,202020200920200916,Summer
DAT0168,2020,2020202011,202020201120201109,Autumn
DAT0169,2017,2017201705,201720170520170502,Spring
DAT0170,2017,2017201710,201720171020171031,Autumn
DAT0171,2017,2017201701,201720170120170123,Winter
DAT0172,2020,2020202010,202020201020201022,Autumn
DAT0173,2016,2016201609,201620160920160902,Summer
DAT0174,2022,2022202204,202220220420220408,Spring
DAT0175,2020,2020202010,202020201020201021,Autumn
DAT0176,2024,2024202403,202420240320240326,Spring
DAT0177,2017,2017201703,201720170320170311,Winter
DAT0178,2022,2022202205,202220220520220524,Spring
DAT0179,2023,2023202311,202320231120231104,Autumn
DAT0180,2025,2025202505,202520250520250523,Spring
DAT0181,2018,2018201806,201820180620180614,Spring
DAT0182,2025,2025202504,202520250420250410,Spring
DAT0183,2022,2022202211,202220221120221130,Autumn
DAT0184,2023,2023202309,202320230920230901,Summer
DAT0185,2023,2023202305,202320230520230505,Spring
DAT0186,2024,2024202407,202420240720240705,Summer
DAT0187,2022,2022202209,202220220920220909,Summer
DAT0188,2022,2022202209,202220220920220905,Summer
DAT0189,2024,2024202409,202420240920240920,Summer
DAT0190,2019,2019201903,201920190320190301,Winter
DAT0191,2024,2024202402,202420240220240227,Winter
DAT0192,2017,2017201704,201720170420170407,Spring
DAT0193,2020,2020202007,202020200720200717,Summer
DAT0194,2019,2019201909,201920190920190927,Autumn
DAT0195,2024,2024202409,202420240920240913,Summer
DAT0196,2019,2019201910,201920191020191004,Autumn
DAT0197,2017,2017201704,201720170420170404,Spring
DAT0198,2017,2017201704,201720170420170414,Spring
DAT0199,2019,2019201902,201920190220190221,Winter
DAT0200,2018,2018201807,201820180720180713,Summer
DAT0201,2016,2016201612,201620161220161212,Autumn
DAT0202,2022,2022202203,202220220320220309,Winter
DAT0203,2017,2017201710,201720171020171020,Autumn
DAT0204,2020,2020202007,202020200720200701,Summer
DAT0205,2017,2017201702,201720170220170227,Winter
DAT0206,2019,2019201902,201920190220190212,Winter
DAT0207,2016,2016201608,201620160820160816,Summer
DAT0208,2018,2018201803,201820180320180321,Spring
DAT0209,2024,2024202411,202420241120241127,Autumn
DAT0210,2023,2023202303,202320230320230331,Spring
DAT0211,2022,2022202212,202220221220221216,Autumn
DAT0212,2017,2017201701,201720170120170130,Winter
DAT0213,2014,2014201412,201420141220141229,Winter
DAT0214,2017,2017201708,201720170820170808,Summer
DAT0215,2016,2016201612,201620161220161205,Autumn
DAT0216,2016,2016201607,201620160720160725,Summer
DAT0217,2016,2016201612,201620161220161230,Winter
DAT0218,2022,2022202205,202220220520220527,Spring
DAT0219,2017,2017201702,201720170220170216,Winter
DAT0220,2022,2022202209,202220220920220906,Summer
DAT0221,2023,2023202304,202320230420230417,Spring
DAT0222,2020,2020202004,202020200420200421,Spring
DAT0223,2021,2021202110,202120211020211019,Autumn
DAT0224,2022,2022202205,202220220520220505,Spring
DAT0225,2016,2016201611,201620161120161125,Autumn
DAT0226,2017,2017201710,201720171020171012,Autumn
DAT0227,2019,2019201912,201920191220191225,Winter
DAT0228,2014,2014201412,201420141220141205,Autumn
DAT0229,2017,2017201712,201720171220171218,Autumn
DAT0230,2020,2020202011,202020201120201125,Autumn
DAT0231,2021,2021202112,202120211220211231,Winter
DAT0232,2012,2012201204,201220120420120429,Spring
DAT0233,2013,2013201307,201320130720130712,Summer
DAT0234,2012,2012201211,201220121120121105,Autumn
DAT0235,2020,2020202010,202020201020201012,Autumn
DAT0236,2012,2012201210,201220121020121028,Autumn
DAT0237,2012,2012201206,201220120620120617,Spring
DAT0238,2017,2017201703,201720170320170331,Spring
DAT0239,2012,2012201201,201220120120120120,Winter
DAT0240,2020,2020202003,202020200320200328,Spring
DAT0241,2020,2020202004,202020200420200406,Spring
DAT0242,2025,2025202506,202520250620250606,Spring
DAT0243,2012,2012201208,201220120820120827,Summer
DAT0244,2012,2012201211,201220121120121117,Autumn
DAT0245,2015,2015201501,201520150120150119,Winter
DAT0246,2017,2017201704,201720170420170428,Spring
DAT0247,2017,2017201705,201720170520170519,Spring
DAT0248,2019,2019201906,201920190620190614,Spring
DAT0249,2020,2020202007,202020200720200710,Summer
DAT0250,2017,2017201711,201720171120171120,Autumn
DAT0251,2018,2018201805,201820180520180525,Spring
DAT0252,2013,2013201309,201320130920130917,Summer
DAT0253,2017,2017201703,201720170320170317,Winter
DAT0254,2021,2021202103,202120210320210326,Spring
DAT0255,2021,2021202102,202120210220210226,Winter
DAT0256,2023,2023202306,202320230620230602,Spring
DAT0257,2018,2018201804,201820180420180427,Spring
DAT0258,2020,2020202007,202020200720200702,Summer
DAT0259,2019,2019201902,201920190220190208,Winter
DAT0260,2016,2016201602,201620160220160222,Winter
DAT0261,2023,2023202305,202320230520230504,Spring
DAT0262,2020,2020202012,202020201220201211,Autumn
DAT0263,2019,2019201905,201920190520190517,Spring
DAT0264,2020,2020202004,202020200420200430,Spring
DAT0265,2023,2023202306,202320230620230606,Spring
DAT0266,2013,2013201309,201320130920130921,Summer
DAT0267,2015,2015201501,201520150120150127,Winter
DAT0268,2017,2017201703,201720170320170309,Winter
DAT0269,2021,2021202105,202120210520210512,Spring
DAT0270,2024,2024202404,202420240420240419,Spring
DAT0271,2022,2022202206,202220220620220630,Summer
DAT0272,2013,2013201305,201320130520130513,Spring
DAT0273,2023,2023202311,202320231120231122,Autumn
DAT0274,2016,2016201603,201620160320160303,Winter
DAT0275,2025,2025202504,202520250420250418,Spring
DAT0276,2017,2017201710,201720171020171003,Autumn
DAT0277,2016,2016201611,201620161120161114,Autumn
DAT0278,2025,2025202504,202520250420250411,Spring
DAT0279,2019,2019201908,201920190820190830,Summer
DAT0280,2022,2022202201,202220220120220114,Winter
DAT0281,2025,2025202505,202520250520250529,Spring
DAT0282,2018,2018201810,201820181020181016,Autumn
DAT0283,2010,2010201010,201020101020101012,Autumn
DAT0284,2006,2006200606,200620060620060628,Summer
DAT0285,2008,2008200808,200820080820080809,Summer
DAT0286,2004,2004200401,200420040120040101,Winter
DAT0287,2017,2017201709,201720170920170927,Autumn
DAT0288,2008,2008200804,200820080420080415,Spring
DAT0289,2017,2017201709,201720170920170921,Summer
DAT0290,2011,2011201107,201120110720110716,Summer
DAT0291,2017,2017201709,201720170920170929,Autumn
DAT0292,2020,2020202008,202020200820200815,Summer
DAT0293,2013,2013201312,201320131220131221,Winter
DAT0294,2012,2012201206,201220120620120619,Spring
DAT0295,2015,2015201507,201520150720150702,Summer
DAT0296,2025,2025202501,202520250120250131,Winter
DAT0297,2017,2017201705,201720170520170526,Spring
DAT0298,2012,2012201205,201220120520120511,Spring
DAT0299,2015,2015201509,201520150920150925,Autumn
DAT0300,2016,2016201612,201620161220161203,Autumn
DAT0301,2008,2008200803,200820080320080315,Winter
DAT0302,2019,2019201908,201920190820190809,Summer
DAT0303,2024,2024202409,202420240920240917,Summer
DAT0304,2024,2024202405,202420240520240517,Spring
DAT0305,2023,2023202304,202320230420230421,Spring
DAT0306,2023,2023202302,202320230220230209,Winter
DAT0307,2023,2023202307,202320230720230714,Summer
DAT0308,2025,2025202501,202520250120250124,Winter
DAT0309,2025,2025202503,202520250320250307,Winter
DAT0310,2024,2024202401,202420240120240125,Winter
DAT0311,2023,2023202311,202320231120231110,Autumn
DAT0312,2022,2022202202,202220220220220216,Winter
DAT0313,2024,2024202407,202420240720240717,Summer
DAT0314,2022,2022202206,202220220620220617,Spring
DAT0315,2024,2024202410,202420241020241011,Autumn
DAT0316,2021,2021202112,202120211220211215,Autumn
DAT0317,2025,2025202503,202520250320250328,Spring
DAT0318,2017,2017201706,201720170620170630,Summer
DAT0319,2020,2020202006,202020200620200626,Summer
DAT0320,2013,2013201306,201320130620130604,Spring
DAT0321,2021,2021202104,202120210420210409,Spring
DAT0322,2015,2015201506,201520150620150623,Summer
DAT0323,2018,2018201809,201820180920180914,Summer
DAT0324,2011,2011201106,201120110620110610,Spring
DAT0325,2021,2021202112,202120211220211210,Autumn
DAT0326,2015,2015201511,201520151120151125,Autumn
DAT0327,2018,2018201809,201820180920180907,Summer
DAT0328,2017,2017201709,201720170920170922,Summer
DAT0329,2017,2017201704,201720170420170421,Spring
DAT0330,2025,2025202501,202520250120250110,Winter
DAT0331,2019,2019201906,201920190620190605,Spring
DAT0332,2020,2020202006,202020200620200611,Spring
DAT0333,2015,2015201505,201520150520150505,Spring
DAT0334,2013,2013201304,201320130420130423,Spring
DAT0335,2020,2020202012,202020201220201216,Autumn
DAT0336,2017,2017201706,201720170620170602,Spring
DAT0337,2015,2015201505,201520150520150526,Spring
DAT0338,2019,2019201906,201920190620190621,Summer
DAT0339,2011,2011201106,201120110620110614,Spring
DAT0340,2015,2015201506,201520150620150616,Spring
DAT0341,2021,2021202104,202120210420210428,Spring
DAT0342,2015,2015201507,201520150720150723,Summer
DAT0343,2011,2011201105,201120110520110520,Spring
DAT0344,2018,2018201811,201820181120181129,Autumn
DAT0345,2015,2015201511,201520151120151127,Autumn
DAT0346,2006,2006200609,200620060920060912,Summer
DAT0347,2013,2013201304,201320130420130405,Spring
DAT0348,2020,2020202011,202020201120201127,Autumn
DAT0349,2018,2018201806,201820180620180601,Spring
DAT0350,2018,2018201804,201820180420180406,Spring
DAT0351,2018,2018201802,201820180220180216,Winter
DAT0352,2009,2009200910,200920091020091011,Autumn
DAT0353,2009,2009200901,200920090120090101,Winter
DAT0354,2018,2018201811,201820181120181122,Autumn
DAT0355,2005,2005200504,200520050420050411,Spring
DAT0356,2013,2013201305,201320130520130510,Spring
DAT0357,2013,2013201311,201320131120131126,Autumn
DAT0358,2019,2019201905,201920190520190514,Spring
DAT0359,2006,2006200604,200620060420060408,Spring
DAT0360,2017,2017201712,201720171220171215,Autumn
DAT0361,2025,2025202505,202520250520250521,Spring
DAT0362,2010,2010201011,201020101120101115,Autumn
DAT0363,2015,2015201511,201520151120151106,Autumn
DAT0364,2013,2013201310,201320131020131030,Autumn
DAT0365,2009,2009200906,200920090620090630,Summer
DAT0366,2006,2006200605,200620060520060527,Spring
DAT0367,2006,2006200606,200620060620060630,Summer
DAT0368,2008,2008200810,200820081020081009,Autumn
DAT0369,2006,2006200611,200620061120061124,Autumn
DAT0370,2006,2006200611,200620061120061117,Autumn
DAT0371,2006,2006200610,200620061020061028,Autumn
DAT0372,2004,2004200404,200420040420040430,Spring
DAT0373,2018,2018201802,201820180220180223,Winter
DAT0374,2012,2012201203,201220120320120320,Spring
DAT0375,2006,2006200603,200620060320060325,Spring
DAT0376,2005,2005200506,200520050620050630,Summer
DAT0377,2006,2006200601,200620060120060101,Winter
DAT0378,2006,2006200609,200620060920060923,Autumn
DAT0379,2009,2009200904,200920090420090408,Spring
DAT0380,2006,2006200605,200620060520060509,Spring
DAT0381,2006,2006200608,200620060820060818,Summer
DAT0382,2005,2005200501,200520050120050101,Winter
DAT0383,1999,1999199906,199919990619990630,Summer
DAT0384,2017,2017201704,201720170420170405,Spring
DAT0385,2024,2024202402,202420240220240226,Winter
DAT0386,2013,2013201311,201320131120131118,Autumn
DAT0387,2017,2017201711,201720171120171112,Autumn
DAT0388,2017,2017201702,201720170220170224,Winter
DAT0389,2017,2017201703,201720170320170324,Spring
DAT0390,2018,2018201802,201820180220180201,Winter
DAT0391,2020,2020202007,202020200720200703,Summer
DAT0392,2012,2012201211,201220121120121126,Autumn
DAT0393,2015,2015201504,201520150420150401,Spring
DAT0394,2014,2014201406,201420140620140609,Spring
DAT0395,2020,2020202011,202020201120201106,Autumn
DAT0396,2020,2020202010,202020201020201023,Autumn
DAT0397,2020,2020202008,202020200820200828,Summer
DAT0398,2017,2017201709,201720170920170908,Summer
DAT0399,2018,2018201808,201820180820180817,Summer
DAT0400,2020,2020202009,202020200920200911,Summer
DAT0401,2023,2023202306,202320230620230609,Spring
DAT0402,2023,2023202310,202320231020231027,Autumn
DAT0403,2023,2023202307,202320230720230707,Summer
DAT0404,2023,2023202304,202320230420230407,Spring
DAT0405,2023,2023202309,202320230920230908,Summer
DAT0406,2018,2018201805,201820180520180511,Spring
DAT0407,2023,2023202312,202320231220231201,Autumn
DAT0408,2023,2023202308,202320230820230804,Summer
DAT0409,2024,2024202408,202420240820240816,Summer
DAT0410,2024,2024202410,202420241020241025,Autumn
DAT0411,2018,2018201810,201820181020181024,Autumn
DAT0412,2020,2020202001,202020200120200110,Winter
DAT0413,2016,2016201612,201620161220161209,Autumn
DAT0414,2020,2020202010,202020201020201007,Autumn
DAT0415,2018,2018201804,201820180420180413,Spring
DAT0416,2017,2017201706,201720170620170609,Spring
DAT0417,2023,2023202307,202320230720230721,Summer
DAT0418,2021,2021202112,202120211220211203,Autumn
DAT0419,2023,2023202303,202320230320230310,Winter
DAT0420,2023,2023202305,202320230520230526,Spring
DAT0421,2017,2017201710,201720171020171018,Autumn
DAT0422,2017,2017201703,201720170320170316,Winter
DAT0423,2018,2018201804,201820180420180420,Spring
DAT0424,2016,2016201608,201620160820160818,Summer
DAT0425,2017,2017201706,201720170620170614,Spring
DAT0426,2021,2021202101,202120210120210108,Winter
DAT0427,2017,2017201702,201720170220170210,Winter
DAT0428,2021,2021202101,202120210120210122,Winter
DAT0429,2016,2016201611,201620161120161124,Autumn
DAT0430,2024,2024202405,202420240520240503,Spring
DAT0431,2019,2019201906,201920190620190620,Spring
DAT0432,2016,2016201610,201620161020161003,Autumn
DAT0433,2016,2016201612,201620161220161201,Autumn
DAT0434,2024,2024202411,202420241120241115,Autumn
DAT0435,2016,2016201605,201620160520160513,Spring
DAT0436,2023,2023202310,202320231020231013,Autumn
DAT0437,2018,2018201811,201820181120181123,Autumn
DAT0438,2024,2024202403,202420240320240308,Winter
DAT0439,2015,2015201512,201520151220151218,Autumn
DAT0440,2016,2016201606,201620160620160610,Spring
DAT0441,2021,2021202104,202120210420210416,Spring
DAT0442,2019,2019201911,201920191120191122,Autumn
DAT0443,2023,2023202304,202320230420230420,Spring
DAT0444,2021,2021202106,202120210620210618,Spring
DAT0445,2025,2025202506,202520250620250613,Spring
DAT0446,2022,2022202205,202220220520220513,Spring
DAT0447,2014,2014201402,201420140220140214,Winter
DAT0448,2013,2013201302,201320130220130226,Winter
DAT0449,2014,2014201405,201420140520140522,Spring
DAT0450,2019,2019201910,201920191020191014,Autumn
DAT0451,2015,2015201507,201520150720150715,Summer
DAT0452,2024,2024202407,202420240720240719,Summer
DAT0453,2017,2017201708,201720170820170830,Summer
DAT0454,2020,2020202003,202020200320200327,Spring
DAT0455,2021,2021202101,202120210120210119,Winter
DAT0456,2016,2016201606,201620160620160601,Spring
DAT0457,2021,2021202103,202120210320210309,Winter
DAT0458,2020,2020202012,202020201220201202,Autumn
DAT0459,2020,2020202003,202020200320200319,Winter
DAT0460,2019,2019201901,201920190120190122,Winter
DAT0461,2019,2019201904,201920190420190412,Spring
DAT0462,2018,2018201808,201820180820180814,Summer
DAT0463,2018,2018201804,201820180420180403,Spring
DAT0464,2017,2017201711,201720171120171129,Autumn
DAT0465,2018,2018201804,201820180420180430,Spring
DAT0466,2017,2017201709,201720170920170906,Summer
DAT0467,2019,2019201910,201920191020191022,Autumn
DAT0468,2023,2023202311,202320231120231129,Autumn
DAT0469,2017,2017201712,201720171220171206,Autumn
DAT0470,2017,2017201703,201720170320170315,Winter
DAT0471,2019,2019201903,201920190320190304,Winter
DAT0472,2022,2022202207,202220220720220722,Summer
DAT0473,2022,2022202205,202220220520220509,Spring
DAT0474,2024,2024202411,202420241120241129,Autumn
DAT0475,2017,2017201705,201720170520170504,Spring
DAT0476,2017,2017201706,201720170620170613,Spring
DAT0477,2017,2017201707,201720170720170710,Summer
DAT0478,2017,2017201704,201720170420170410,Spring
DAT0479,2023,2023202305,202320230520230508,Spring
DAT0480,2024,2024202404,202420240420240426,Spring
DAT0481,2017,2017201704,201720170420170420,Spring
DAT0482,2017,2017201707,201720170720170704,Summer
DAT0483,2024,2024202406,202420240620240619,Spring
DAT0484,2024,2024202404,202420240420240412,Spring
DAT0485,2014,2014201406,201420140620140618,Spring
DAT0486,2017,2017201705,201720170520170529,Spring
DAT0487,2016,2016201608,201620160820160808,Summer
DAT0488,2016,2016201609,201620160920160927,Autumn
DAT0489,2017,2017201712,201720171220171222,Winter
DAT0490,2016,2016201607,201620160720160711,Summer
DAT0491,2019,2019201906,201920190620190603,Spring
DAT0492,2017,2017201711,201720171120171114,Autumn
DAT0493,2017,2017201701,201720170120170101,Winter
DAT0494,2018,2018201809,201820180920180916,Summer
DAT0495,2018,2018201809,201820180920180921,Summer
DAT0496,2018,2018201809,201820180920180928,Autumn
DAT0497,2018,2018201806,201820180620180613,Spring
DAT0498,2016,2016201605,201620160520160511,Spring
DAT0499,2017,2017201701,201720170120170110,Winter
DAT0500,2019,2019201905,201920190520190510,Spring
DAT0501,2018,2018201812,201820181220181221,Winter
DAT0502,2017,2017201705,201720170520170501,Spring
DAT0503,2018,2018201808,201820180820180821,Summer
DAT0504,2021,2021202101,202120210120210129,Winter
DAT0505,2020,2020202005,202020200520200508,Spring
DAT0506,2017,2017201703,201720170320170307,Winter
DAT0507,2021,2021202106,202120210620210611,Spring
DAT0508,2021,2021202110,202120211020211015,Autumn
DAT0509,2018,2018201801,201820180120180115,Winter
DAT0510,2024,2024202401,202420240120240112,Winter
DAT0511,2025,2025202502,202520250220250221,Winter
DAT0512,2021,2021202107,202120210720210728,Summer
DAT0513,2022,2022202207,202220220720220701,Summer
DAT0514,2024,2024202404,202420240420240403,Spring
DAT0515,2016,2016201603,201620160320160324,Spring
DAT0516,2020,2020202011,202020201120201117,Autumn
DAT0517,2023,2023202304,202320230420230424,Spring
DAT0518,2020,2020202011,202020201120201124,Autumn
DAT0519,2023,2023202304,202320230420230404,Spring
DAT0520,2019,2019201902,201920190220190206,Winter
DAT0521,2022,2022202202,202220220220220202,Winter
DAT0522,2020,2020202001,202020200120200116,Winter
DAT0523,2020,2020202005,202020200520200515,Spring
DAT0524,2021,2021202102,202120210220210203,Winter
DAT0525,2018,2018201808,201820180820180831,Summer
DAT0526,2019,2019201902,201920190220190222,Winter
DAT0527,2021,2021202104,202120210420210421,Spring
DAT0528,2023,2023202311,202320231120231103,Autumn
DAT0529,2016,2016201601,201620160120160122,Winter
DAT0530,2017,2017201707,201720170720170714,Summer
DAT0531,2020,2020202004,202020200420200408,Spring
DAT0532,2020,2020202010,202020201020201009,Autumn
DAT0533,2021,2021202103,202120210320210306,Winter
DAT0534,2024,2024202403,202420240320240307,Winter
DAT0535,2021,2021202106,202120210620210610,Spring
DAT0536,2020,2020202004,202020200420200413,Spring
DAT0537,2021,2021202104,202120210420210420,Spring
DAT0538,2021,2021202102,202120210220210202,Winter
DAT0539,2015,2015201503,201520150320150327,Spring
DAT0540,1999,1999199901,199919990119990101,Winter
DAT0541,2020,2020202010,202020201020201030,Autumn
DAT0542,2002,2002200206,200220020620020620,Spring
DAT0543,2012,2012201204,201220120420120410,Spring
DAT0544,2007,2007200701,200720070120070126,Winter
DAT0545,1998,1998199801,199819980119980101,Winter
DAT0546,2002,2002200201,200220020120020101,Winter
DAT0547,2020,2020202010,202020201020201029,Autumn
DAT0548,,,,
DAT0549,2012,2012201203,201220120320120319,Winter
DAT0550,2016,2016201612,201620161220161202,Autumn
DAT0551,2017,2017201710,201720171020171006,Autumn
DAT0552,2021,2021202110,202120211020211027,Autumn
DAT0553,1997,1997199701,199719970119970101,Winter
